,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
2748,419787,17783030,[],CHEMBL3888847,"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.",B,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(n1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)c4ncc(Cl)cc4F)C(=O)NC5(CC5)C#N,,,CHEMBL3886859,,2016,"{'bei': '16.08', 'le': '0.32', 'lle': '6.33', 'sei': '6.43'}",CHEMBL4108812,,CHEMBL4108812,8.55,False,http://www.openphacts.org/units/Nanomolar,2889777,=,37,True,=,,IC50,nM,,2.796,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,2.796
2749,419788,17783031,[],CHEMBL3888847,"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.",B,BAO_0000190,BAO_0000357,single protein format,Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(cn5)C(F)(F)F,,,CHEMBL3886859,,2016,"{'bei': '14', 'le': '0.29', 'lle': '5.26', 'sei': '6.16'}",CHEMBL4107039,,CHEMBL4107039,8.21,False,http://www.openphacts.org/units/Nanomolar,2889778,=,37,True,=,,IC50,nM,,6.244,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,6.244
2750,419789,17783032,[],CHEMBL3888847,"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.",B,BAO_0000190,BAO_0000357,single protein format,Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ncccc5C(F)(F)F,,,CHEMBL3886859,,2016,"{'bei': '14.49', 'le': '0.3', 'lle': '5.55', 'sei': '6.38'}",CHEMBL4113446,,CHEMBL4113446,8.49,False,http://www.openphacts.org/units/Nanomolar,2889779,=,37,True,=,,IC50,nM,,3.213,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,3.213
2751,419790,17783033,[],CHEMBL3888847,"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.",B,BAO_0000190,BAO_0000357,single protein format,Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5cc(ccc5Cl)C(F)(F)F,,,CHEMBL3886859,,2016,"{'bei': '14.4', 'le': '0.3', 'lle': '2.95', 'sei': '9.83'}",CHEMBL4109836,,CHEMBL4109836,8.46,False,http://www.openphacts.org/units/Nanomolar,2889780,=,37,True,=,,IC50,nM,,3.466,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,3.466
2752,419791,17783034,[],CHEMBL3888847,"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2CC(N(C2)C(=O)C3(CC3)c4ncc(Cl)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,,,CHEMBL3886859,,2016,"{'bei': '13.26', 'le': '0.28', 'lle': '4.3', 'sei': '6.8'}",CHEMBL3927257,,CHEMBL3927257,8.8,False,http://www.openphacts.org/units/Nanomolar,2889781,=,37,True,=,,IC50,nM,,1.596,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,1.596
2753,419792,17783035,[],CHEMBL3888847,"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.",B,BAO_0000190,BAO_0000357,single protein format,Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5cc(ccc5Cl)C(F)(F)F,,,CHEMBL3886859,,2016,"{'bei': '14.96', 'le': '0.32', 'lle': '5.08', 'sei': '7.71'}",CHEMBL4114176,,CHEMBL4114176,9.27,False,http://www.openphacts.org/units/Nanomolar,2889782,=,37,True,=,,IC50,nM,,0.543,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,0.543
2754,419793,17783036,[],CHEMBL3888847,"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.",B,BAO_0000190,BAO_0000357,single protein format,FC(F)(F)c1ccc(Cl)c(c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)c4ccc(Cl)cn4)C(=O)NC5(CC5)C#N,,,CHEMBL3886859,,2016,"{'bei': '15.31', 'le': '0.32', 'lle': '5.16', 'sei': '7.66'}",CHEMBL4113296,,CHEMBL4113296,9.21,False,http://www.openphacts.org/units/Nanomolar,2889783,=,37,True,=,,IC50,nM,,0.618,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,0.618
2755,419794,17783037,[],CHEMBL3888847,"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.",B,BAO_0000190,BAO_0000357,single protein format,Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(Br)cc5Cl,,,CHEMBL3886859,,2016,"{'bei': '14.79', 'le': '0.34', 'lle': '5.38', 'sei': '7.76'}",CHEMBL4114015,,CHEMBL4114015,9.32,False,http://www.openphacts.org/units/Nanomolar,2889784,=,37,True,=,,IC50,nM,,0.474,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,0.474
2756,419795,17783038,[],CHEMBL3888847,"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.",B,BAO_0000190,BAO_0000357,single protein format,Cc1cc(ccn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(Cl)cc5F)C(=O)NC6(CC6)C#N,,,CHEMBL3886859,,2016,"{'bei': '14.47', 'le': '0.3', 'lle': '4.75', 'sei': '6.98'}",CHEMBL4111584,,CHEMBL4111584,9.3,False,http://www.openphacts.org/units/Nanomolar,2889785,=,37,True,=,,IC50,nM,,0.505,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,0.505
2757,419796,17783039,[],CHEMBL3888847,"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.",B,BAO_0000190,BAO_0000357,single protein format,Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(cc5Cl)c6ccnc(Cl)c6,,,CHEMBL3886859,,2016,"{'bei': '13.82', 'le': '0.29', 'lle': '4.27', 'sei': '6.88'}",CHEMBL4106806,,CHEMBL4106806,9.16,False,http://www.openphacts.org/units/Nanomolar,2889786,=,37,True,=,,IC50,nM,,0.686,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,0.686
2758,419797,17783040,[],CHEMBL3888847,"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.",B,BAO_0000190,BAO_0000357,single protein format,Cn1cc(cn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(Cl)cc5F)C(=O)NC6(CC6)C#N,,,CHEMBL3886859,,2016,"{'bei': '14.93', 'le': '0.31', 'lle': '5.85', 'sei': '6.83'}",CHEMBL4111007,,CHEMBL4111007,9.43,False,http://www.openphacts.org/units/Nanomolar,2889787,=,37,True,=,,IC50,nM,,0.375,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,0.375
2759,419798,17783041,[],CHEMBL3888847,"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.",B,BAO_0000190,BAO_0000357,single protein format,Cc1ncccc1c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(Cl)cc5F)C(=O)NC6(CC6)C#N,,,CHEMBL3886859,,2016,"{'bei': '14.77', 'le': '0.3', 'lle': '4.94', 'sei': '7.13'}",CHEMBL4111061,,CHEMBL4111061,9.49,False,http://www.openphacts.org/units/Nanomolar,2889788,=,37,True,=,,IC50,nM,,0.322,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,0.322
2760,419799,17783042,[],CHEMBL3888847,"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.",B,BAO_0000190,BAO_0000357,single protein format,Cc1ncccc1c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(cc5F)C(F)(F)F)C(=O)NC6(CC6)C#N,,,CHEMBL3886859,,2016,"{'bei': '13.48', 'le': '0.27', 'lle': '4.2', 'sei': '6.85'}",CHEMBL4108889,,CHEMBL4108889,9.12,False,http://www.openphacts.org/units/Nanomolar,2889789,=,37,True,=,,IC50,nM,,0.768,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,0.768
2761,419800,17783043,[],CHEMBL3888847,"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.",B,BAO_0000190,BAO_0000357,single protein format,Cc1ncccc1c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(I)cc5F)C(=O)NC6(CC6)C#N,,,CHEMBL3886859,,2016,"{'bei': '12.83', 'le': '0.3', 'lle': '4.92', 'sei': '7.07'}",CHEMBL4113661,,CHEMBL4113661,9.42,False,http://www.openphacts.org/units/Nanomolar,2889790,=,37,True,=,,IC50,nM,,0.382,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,0.382
2762,419801,17783044,[],CHEMBL3888847,"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.",B,BAO_0000190,BAO_0000357,single protein format,Cc1ncccc1c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(Cl)cc5Cl)C(=O)NC6(CC6)C#N,,,CHEMBL3886859,,2016,"{'bei': '13.82', 'le': '0.29', 'lle': '4.05', 'sei': '6.84'}",CHEMBL4115527,,CHEMBL4115527,9.11,False,http://www.openphacts.org/units/Nanomolar,2889791,=,37,True,=,,IC50,nM,,0.779,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,0.779
2763,419802,17783045,[],CHEMBL3888847,"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.",B,BAO_0000190,BAO_0000357,single protein format,Cn1cc(cn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(I)cc5F)C(=O)NC6(CC6)C#N,,,CHEMBL3886859,,2016,"{'bei': '12.68', 'le': '0.3', 'lle': '5.64', 'sei': '6.64'}",CHEMBL4106618,,CHEMBL4106618,9.17,False,http://www.openphacts.org/units/Nanomolar,2889792,=,37,True,=,,IC50,nM,,0.678,CHEMBL2954,Homo sapiens,Cathepsin S,9606,,,IC50,nM,UO_0000065,,0.678
